transaction_id,account_id,customer_id,transaction_datetime,transaction_type,transaction_channel,transaction_amount,currency,beneficiary_id,source_location,destination_location,device_id,ip_address,transaction_status,failure_reason,settlement_status,fraud_flag,seed_risk_score
TXN0000004137,ACC000004455,CUST0002842,2023-06-13 17:19:39,CARD_PURCHASE,INTERNET_BANKING,22386.75,INR,BEN0011961,New Delhi,Mumbai,DEV0007089,40.210.151.221,SUCCESS,,SETTLED,N,30
TXN0000004153,ACC000003390,CUST0001818,2023-09-23 08:23:55,CASH_DEPOSIT,BRANCH,15011.84,INR,BEN0002709,Chennai,Chennai,DEV0011478,67.175.186.72,SUCCESS,,SETTLED,N,20
TXN0000004185,ACC000004006,CUST0004057,2026-05-13 14:27:54,UPI,INTERNET_BANKING,2564.27,INR,BEN0007064,New Delhi,Hyderabad,DEV0003433,116.101.190.96,PENDING,INVALID_CUSTOMER,PENDING,N,10
TXN0000004197,ACC000006850,CUST0009624,2023-01-03 11:56:35,NEFT,INTERNET_BANKING,10724.98,INR,BEN0010309,Hyderabad,Bhubaneswar,DEV0004039,54.13.146.204,SUCCESS,,SETTLED,N,50
TXN0000004199,ACC000000141,CUST0004994,2025-03-29 08:55:35,NEFT,MOBILE,7375.04,INR,BEN0004442,Chennai,Lucknow,DEV0002194,101.239.135.34,SUCCESS,,SETTLED,N,30
TXN0000004201,ACC000011129,CUST0003828,2026-04-28 04:32:36,CARD_PURCHASE,API,3904.94,INR,BEN0014842,Kolkata,Hyderabad,DEV0003905,142.203.28.129,FAILED,RATE_LIMIT,SETTLED,N,20
TXN0000004214,ACC000008531,CUST0007563,2025-03-22 00:08:51,UPI,MOBILE,3404.52,GBP,BEN0005599,Hyderabad,Jaipur,DEV0005831,29.203.185.22,SUCCESS,,SETTLED,N,30
TXN0000004248,ACC000002002,CUST0009694,2024-02-29 02:35:33,UPI,INTERNET_BANKING,3066.81,INR,BEN0006700,Ahmedabad,Mumbai,DEV0011746,70.8.232.202,SUCCESS,,SETTLED,N,30
TXN0000004302,ACC000008164,CUST0002041,2024-08-05 03:02:33,IMPS,API,1854.71,INR,BEN0009447,Indore,Lucknow,DEV0011407,104.167.33.182,SUCCESS,,SETTLED,N,35
TXN0000004328,ACC000007810,CUST0006865,2025-06-05 04:11:05,UPI,BRANCH,11952.02,INR,BEN0006636,Lucknow,Mumbai,DEV0000339,126.52.95.114,SUCCESS,,SETTLED,N,30
TXN0000004335,ACC000000551,CUST0008160,2023-10-03 01:10:13,UPI,MOBILE,1269.03,INR,BEN0008127,New Delhi,Jaipur,DEV0006637,152.36.214.63,SUCCESS,,SETTLED,N,40
TXN0000004336,ACC000014591,CUST0008725,2025-01-27 04:16:49,UPI,MOBILE,1753.26,INR,BEN0013163,Hyderabad,New Delhi,DEV0001073,116.103.152.237,SUCCESS,,SETTLED,N,30
TXN0000004343,ACC000006920,CUST0001463,2024-01-06 23:51:41,UPI,ATM,16893.86,INR,BEN0013288,Mumbai,Ahmedabad,DEV0002121,223.67.22.247,FAILED,DATABASE_ERROR,SETTLED,N,15
TXN0000004361,ACC000003265,CUST0008355,2023-09-29 17:35:34,CASH_DEPOSIT,INTERNET_BANKING,63911.16,INR,BEN0011703,Hyderabad,Mumbai,DEV0005780,64.106.82.148,SUCCESS,,SETTLED,N,30
TXN0000004383,ACC000000134,CUST0008858,2025-07-30 01:13:51,RTGS,MOBILE,6908.9,INR,BEN0012415,Kochi,Hyderabad,DEV0011928,94.199.116.62,SUCCESS,,SETTLED,N,40
TXN0000004435,ACC000014871,CUST0006879,2024-01-22 03:10:35,CARD_PURCHASE,ATM,1766.74,INR,BEN0000457,Indore,Chennai,DEV0009509,29.25.72.212,SUCCESS,,SETTLED,N,40
TXN0000004492,ACC000012259,CUST0002306,2026-05-20 09:41:20,ATM_WITHDRAWAL,MOBILE,5840.67,INR,BEN0014789,Bhubaneswar,Chennai,DEV0002959,52.91.7.221,SUCCESS,,SETTLED,N,30
TXN0000004575,ACC000006978,CUST0004029,2024-11-21 11:22:20,ATM_WITHDRAWAL,MOBILE,2087.78,INR,BEN0009828,Kolkata,Chennai,DEV0005382,190.221.209.163,SUCCESS,,SETTLED,N,30
TXN0000004582,ACC000014871,CUST0006879,2025-09-06 11:13:25,INTERNAL_TRANSFER,ATM,132368.75,INR,BEN0008304,Jaipur,Bengaluru,DEV0007381,93.155.31.236,SUCCESS,,SETTLED,N,30
TXN0000004615,ACC000005055,CUST0001731,2026-01-08 11:21:29,IMPS,INTERNET_BANKING,2655.29,INR,BEN0009311,Bhubaneswar,Bhubaneswar,DEV0005388,75.68.132.114,FAILED,INSUFFICIENT_BALANCE,PENDING,N,15
TXN0000004621,ACC000010272,CUST0008849,2026-03-12 22:09:52,CARD_PURCHASE,MOBILE,5481.59,INR,BEN0012446,Bhubaneswar,Bhubaneswar,DEV0001072,12.144.250.152,SUCCESS,,PENDING,N,40
TXN0000004633,ACC000009158,CUST0006246,2025-12-07 11:41:55,IMPS,MOBILE,5949.58,INR,BEN0010240,Kolkata,Jaipur,DEV0008713,214.132.11.210,SUCCESS,,SETTLED,Y,30
TXN0000004694,ACC000004746,CUST0009069,2023-01-20 04:13:34,UPI,MOBILE,9243.28,INR,BEN0013200,Hyderabad,Kochi,DEV0006929,212.26.153.116,SUCCESS,,SETTLED,N,30
TXN0000004719,ACC000010317,CUST0005926,2026-06-23 05:51:49,UPI,MOBILE,289242.77,INR,BEN0007444,Indore,Hyderabad,DEV0002729,190.68.2.18,SUCCESS,,SETTLED,Y,80
TXN0000004802,ACC000000420,CUST0002757,2026-03-22 02:50:31,UPI,MOBILE,5372.29,INR,BEN0011497,Mumbai,Kochi,DEV0010850,163.239.115.38,PENDING,INVALID_CUSTOMER,SETTLED,N,10
TXN0000004806,ACC000009961,CUST0004010,2025-03-01 08:08:57,UPI,INTERNET_BANKING,2782.8,INR,BEN0014105,New Delhi,Lucknow,DEV0004045,112.28.209.249,SUCCESS,,NOT_APPLICABLE,N,30
TXN0000004807,ACC000013799,CUST0008950,2026-04-12 02:02:37,BILL_PAYMENT,API,15505.05,INR,BEN0001340,Hyderabad,Indore,DEV0011373,210.60.155.180,SUCCESS,,FAILED,N,45
TXN0000004905,ACC000004746,CUST0009069,2023-09-18 20:22:02,UPI,INTERNET_BANKING,25766.82,INR,BEN0000598,Chennai,Mumbai,DEV0010709,87.25.14.253,SUCCESS,,SETTLED,N,20
TXN0000004912,ACC000005118,CUST0001530,2024-12-22 13:20:43,UPI,BRANCH,6594.83,INR,BEN0004158,Ahmedabad,Mumbai,DEV0004723,147.102.97.146,SUCCESS,,SETTLED,N,30
TXN0000004915,ACC000005620,CUST0006746,2024-12-11 23:42:14,IMPS,POS,5853.05,INR,BEN0013036,Lucknow,Mumbai,DEV0005477,192.79.127.10,SUCCESS,,SETTLED,N,30
TXN0000004928,ACC000014871,CUST0006879,2024-11-28 18:22:05,UPI,MOBILE,22318.04,INR,BEN0010077,Indore,Hyderabad,DEV0005445,21.57.75.198,SUCCESS,,NOT_APPLICABLE,N,40
TXN0000004929,ACC000004587,CUST0006914,2025-10-24 17:25:30,NEFT,MOBILE,5650.46,INR,BEN0008701,Mumbai,Bengaluru,DEV0002183,11.183.3.184,SUCCESS,,SETTLED,N,60
TXN0000004931,ACC000002490,CUST0005230,2026-03-06 13:05:46,NEFT,POS,5952.13,INR,BEN0009790,Jaipur,Indore,DEV0004763,218.45.63.69,FAILED,RATE_LIMIT,SETTLED,N,25
TXN0000004943,ACC000001083,CUST0003263,2023-06-03 10:32:37,IMPS,MOBILE,8670.31,INR,BEN0007392,Kolkata,Chennai,DEV0011433,97.69.104.21,SUCCESS,,FAILED,N,40
TXN0000004965,ACC000012480,CUST0001579,2023-07-28 22:28:45,ATM_WITHDRAWAL,MOBILE,1450.41,INR,BEN0014311,Hyderabad,Lucknow,DEV0010021,152.198.251.225,SUCCESS,,SETTLED,N,30
TXN0000005000,ACC000012810,CUST0002718,2024-09-05 13:27:33,UPI,BRANCH,1438.8,INR,BEN0004530,Mumbai,Kochi,DEV0011651,197.136.251.174,SUCCESS,,SETTLED,N,50
TXN0000005027,ACC000004082,CUST0000133,2025-08-25 00:48:42,UPI,API,2792.31,INR,BEN0010387,Bhubaneswar,Kochi,DEV0009049,28.91.156.50,SUCCESS,,FAILED,Y,45
TXN0000005071,ACC000004359,CUST0009501,2026-05-21 13:53:10,ATM_WITHDRAWAL,ATM,2540.73,INR,BEN0014203,Jaipur,Bengaluru,DEV0008926,169.131.118.134,SUCCESS,,SETTLED,N,20
TXN0000005073,ACC000004101,CUST0005826,2025-02-26 00:44:14,INTERNAL_TRANSFER,MOBILE,3461.67,INR,BEN0002194,Lucknow,Kochi,DEV0007923,50.109.76.72,SUCCESS,,SETTLED,N,40
TXN0000005096,ACC000006320,CUST0005081,2025-10-20 06:54:50,ATM_WITHDRAWAL,INTERNET_BANKING,12370.61,INR,BEN0002033,Kochi,Hyderabad,DEV0002467,181.1.215.9,SUCCESS,,PENDING,N,30
TXN0000005118,ACC000010773,CUST0005765,2025-12-01 18:26:02,BILL_PAYMENT,ATM,14476.27,INR,BEN0014171,Indore,Jaipur,DEV0003415,28.224.140.154,SUCCESS,,PENDING,N,20
TXN0000005160,ACC000014219,CUST0002705,2023-09-28 20:27:22,BILL_PAYMENT,INTERNET_BANKING,42190.17,INR,BEN0014225,Ahmedabad,Kolkata,DEV0008164,66.142.188.7,SUCCESS,,SETTLED,N,40
TXN0000005161,ACC000012581,CUST0001047,2025-01-16 20:33:39,CASH_DEPOSIT,MOBILE,5353.42,INR,BEN0004021,Chennai,Bhubaneswar,DEV0001597,90.178.173.56,SUCCESS,,SETTLED,N,20
TXN0000005199,ACC000002414,CUST0000211,2025-07-15 06:10:19,CARD_PURCHASE,API,1594.65,INR,BEN0007678,Bengaluru,Bhubaneswar,DEV0007016,83.35.11.54,SUCCESS,,SETTLED,N,35
TXN0000005202,ACC000009874,CUST0002860,2025-10-27 17:01:58,NEFT,INTERNET_BANKING,4081.01,INR,BEN0013731,Chennai,Indore,DEV0001099,71.178.223.152,SUCCESS,,SETTLED,N,30
TXN0000005241,ACC000009335,CUST0004895,2024-09-10 17:48:30,UPI,MOBILE,4876.68,INR,BEN0009029,Kolkata,Lucknow,DEV0007658,82.85.246.241,SUCCESS,,SETTLED,N,50
TXN0000005261,ACC000005673,CUST0008014,2026-02-04 18:25:15,UPI,INTERNET_BANKING,25003.49,INR,BEN0000220,Bengaluru,Indore,DEV0003140,158.26.172.237,SUCCESS,,PENDING,N,50
TXN0000005277,ACC000013068,CUST0006162,2025-04-30 19:08:43,NEFT,ATM,1421.73,INR,BEN0009350,Kochi,New Delhi,DEV0000827,164.253.120.33,SUCCESS,,SETTLED,N,30
TXN0000005303,ACC000014441,CUST0000835,2023-05-11 10:14:10,CARD_PURCHASE,MOBILE,8397.94,INR,BEN0010114,Bhubaneswar,Kolkata,DEV0002548,26.132.104.60,SUCCESS,,SETTLED,N,30
TXN0000005326,ACC000012199,CUST0007507,2025-10-09 20:10:21,UPI,API,18086.51,INR,BEN0005769,New Delhi,Bhubaneswar,DEV0002453,117.177.53.169,SUCCESS,,SETTLED,N,35
TXN0000005344,ACC000001671,CUST0001253,2024-04-06 06:45:17,CARD_PURCHASE,POS,1144.47,INR,BEN0014539,Chennai,Lucknow,DEV0003315,73.44.56.32,SUCCESS,,SETTLED,N,30
TXN0000005373,ACC000009333,CUST0006332,2024-11-01 20:14:14,NEFT,INTERNET_BANKING,7526.27,INR,BEN0013445,New Delhi,Indore,DEV0004905,212.249.172.220,FAILED,ACCOUNT_NOT_FOUND,SETTLED,N,25
TXN0000005390,ACC000014859,CUST0009610,2024-12-02 20:36:50,ATM_WITHDRAWAL,INTERNET_BANKING,33601.89,INR,BEN0007637,Hyderabad,Indore,DEV0006790,127.117.237.24,SUCCESS,,SETTLED,N,30
TXN0000005407,ACC000005621,CUST0006715,2023-10-05 07:18:03,CARD_PURCHASE,BRANCH,8231.67,INR,BEN0012120,Jaipur,Jaipur,DEV0002489,94.51.150.185,SUCCESS,,NOT_APPLICABLE,N,60
TXN0000005442,ACC000000699,CUST0006299,2025-12-29 11:38:10,ATM_WITHDRAWAL,MOBILE,6348.74,INR,BEN0002784,Bhubaneswar,Jaipur,DEV0007249,125.50.98.227,SUCCESS,,SETTLED,N,30
TXN0000005446,ACC000011954,CUST0001162,2023-01-12 18:13:54,UPI,MOBILE,17917.44,INR,BEN0002192,Indore,Hyderabad,DEV0005347,127.8.77.114,SUCCESS,,PENDING,N,30
TXN0000005479,ACC000014884,CUST0005141,2023-12-03 16:15:19,BILL_PAYMENT,POS,7838.03,INR,BEN0001632,Jaipur,Hyderabad,DEV0009355,189.46.147.109,SUCCESS,,SETTLED,N,30
TXN0000005522,ACC000010374,CUST0003809,2025-10-31 03:04:26,UPI,MOBILE,54031.82,INR,BEN0005757,Indore,Ahmedabad,DEV0006437,23.234.248.76,SUCCESS,,SETTLED,N,50
TXN0000005544,ACC000014164,CUST0002449,2024-11-08 07:16:43,UPI,MOBILE,66888.91,INR,BEN0004457,Mumbai,Chennai,DEV0010209,111.12.55.208,FAILED,UPSTREAM_TIMEOUT,PENDING,N,35
TXN0000005592,ACC000003921,CUST0003663,2026-06-03 04:45:52,CARD_PURCHASE,INTERNET_BANKING,2976.62,USD,BEN0009129,Indore,Chennai,DEV0009510,155.4.211.117,SUCCESS,,SETTLED,N,30
TXN0000005608,ACC000009170,CUST0003291,2024-12-23 22:00:36,INTERNAL_TRANSFER,MOBILE,4947.67,INR,BEN0000165,Kochi,Mumbai,DEV0008849,167.41.88.134,SUCCESS,,SETTLED,N,30
TXN0000005609,ACC000000950,CUST0000905,2025-04-06 14:57:54,CARD_PURCHASE,INTERNET_BANKING,13108.56,INR,BEN0004113,Kolkata,Kochi,DEV0006089,128.113.60.63,SUCCESS,,SETTLED,N,30
TXN0000005684,ACC000009765,CUST0001692,2026-05-11 10:01:36,CASH_DEPOSIT,INTERNET_BANKING,6259.0,INR,BEN0003154,Jaipur,Indore,DEV0002491,28.148.206.195,SUCCESS,,SETTLED,N,30
TXN0000005691,ACC000008910,CUST0007024,2024-09-23 03:17:05,UPI,POS,28072.76,INR,BEN0005781,Jaipur,Mumbai,DEV0009273,127.136.221.200,SUCCESS,,SETTLED,N,40
TXN0000005714,ACC000012477,CUST0001121,2023-07-23 17:31:41,CARD_PURCHASE,INTERNET_BANKING,4551.44,INR,BEN0008828,Kolkata,Mumbai,DEV0007476,136.53.233.135,SUCCESS,,SETTLED,N,50
TXN0000005811,ACC000007736,CUST0003754,2023-03-08 22:34:35,NEFT,MOBILE,3437.88,INR,BEN0004772,Bhubaneswar,Ahmedabad,DEV0000018,215.6.45.65,SUCCESS,,SETTLED,N,50
TXN0000005905,ACC000009125,CUST0003380,2024-04-16 10:25:10,NEFT,BRANCH,14445.53,INR,BEN0010069,Indore,Bengaluru,DEV0001090,171.98.222.114,FAILED,SERVICE_UNAVAILABLE,SETTLED,N,15
TXN0000005923,ACC000013505,CUST0001988,2023-11-28 04:32:56,CARD_PURCHASE,INTERNET_BANKING,7675.62,INR,BEN0009916,Jaipur,Chennai,DEV0010770,75.134.19.162,SUCCESS,,SETTLED,N,40
TXN0000005976,ACC000013989,CUST0000955,2025-05-06 13:35:40,NEFT,API,23984.41,INR,BEN0006432,Jaipur,Lucknow,DEV0004840,15.93.10.224,SUCCESS,,SETTLED,N,45
TXN0000006024,ACC000003973,CUST0009510,2023-04-05 04:01:08,CARD_PURCHASE,POS,4267.89,INR,BEN0008684,Mumbai,Bengaluru,DEV0009491,121.90.53.74,SUCCESS,,SETTLED,N,30
TXN0000006034,ACC000011109,CUST0001627,2023-06-19 23:05:36,UPI,MOBILE,12068.21,INR,BEN0003103,Bhubaneswar,Ahmedabad,DEV0002127,99.17.215.23,SUCCESS,,NOT_APPLICABLE,N,30
TXN0000006055,ACC000013862,CUST0004807,2023-12-20 19:13:33,UPI,POS,1778.75,INR,BEN0003666,Indore,New Delhi,DEV0004294,79.39.148.71,SUCCESS,,SETTLED,N,30
TXN0000006117,ACC000010508,CUST0003029,2023-12-19 02:09:22,UPI,MOBILE,7871.4,INR,BEN0004411,Indore,Kolkata,DEV0003042,34.187.201.199,SUCCESS,,SETTLED,N,30
TXN0000006118,ACC000003243,CUST0006902,2026-02-25 08:32:16,CARD_PURCHASE,POS,2624.46,INR,BEN0014434,Hyderabad,Chennai,DEV0008628,46.152.143.116,SUCCESS,,SETTLED,N,40
TXN0000006152,ACC000014851,CUST0003511,2023-04-20 17:40:26,CARD_PURCHASE,MOBILE,4265.79,INR,BEN0013079,Ahmedabad,New Delhi,DEV0010290,94.228.1.154,SUCCESS,,SETTLED,N,50
TXN0000006167,ACC000010007,CUST0009293,2024-05-10 08:33:52,NEFT,POS,3079.35,INR,BEN0004714,Kochi,Hyderabad,DEV0005701,149.62.66.245,SUCCESS,,SETTLED,N,50
TXN0000006206,ACC000013609,CUST0000446,2025-05-18 11:45:47,CARD_PURCHASE,API,7210.97,INR,BEN0009209,Hyderabad,Lucknow,DEV0000114,129.110.45.154,SUCCESS,,SETTLED,N,35
TXN0000006211,ACC000010882,CUST0007504,2024-10-15 23:09:15,CARD_PURCHASE,POS,6012.39,INR,BEN0007021,Bengaluru,Kolkata,DEV0004855,165.18.109.12,SUCCESS,,SETTLED,N,40
TXN0000006340,ACC000014171,CUST0007053,2023-10-09 01:53:04,IMPS,INTERNET_BANKING,759.54,INR,BEN0002529,Lucknow,Ahmedabad,DEV0007794,169.85.46.68,SUCCESS,,SETTLED,N,30
TXN0000006373,ACC000013320,CUST0009825,2024-09-04 16:37:14,BILL_PAYMENT,MOBILE,6947.81,INR,BEN0006408,Lucknow,Bengaluru,DEV0004521,217.30.235.155,SUCCESS,,SETTLED,N,30
TXN0000006389,ACC000014811,CUST0005331,2025-05-13 07:18:39,ATM_WITHDRAWAL,MOBILE,5895.69,INR,BEN0012695,New Delhi,Hyderabad,DEV0005315,107.208.131.5,SUCCESS,,SETTLED,N,40
TXN0000006396,ACC000012525,CUST0007064,2023-04-29 07:36:41,NEFT,BRANCH,11683.95,INR,BEN0011477,Kolkata,Hyderabad,DEV0005761,140.148.51.145,SUCCESS,,SETTLED,N,40
TXN0000006400,ACC000010272,CUST0008849,2024-10-04 05:13:19,ATM_WITHDRAWAL,MOBILE,14277.84,INR,BEN0003782,Chennai,Mumbai,DEV0010957,53.32.203.150,SUCCESS,,SETTLED,N,40
TXN0000006414,ACC000000134,CUST0008858,2025-02-02 05:47:26,UPI,MOBILE,3341.7,INR,BEN0005716,Bhubaneswar,Mumbai,DEV0008574,203.225.196.70,SUCCESS,,SETTLED,N,50
TXN0000006425,ACC000000543,CUST0004757,2025-01-13 18:45:09,NEFT,MOBILE,18086.94,INR,BEN0010162,Lucknow,Bhubaneswar,DEV0001775,35.87.243.237,SUCCESS,,SETTLED,N,30
TXN0000006439,ACC000004590,CUST0009430,2023-11-05 07:27:55,INTERNAL_TRANSFER,MOBILE,7727.09,INR,BEN0005551,New Delhi,Hyderabad,DEV0003384,94.230.37.102,SUCCESS,,NOT_APPLICABLE,N,30
TXN0000006442,ACC000009183,CUST0006227,2026-02-15 10:28:10,IMPS,POS,9570.76,INR,BEN0000410,Chennai,Bhubaneswar,DEV0009218,132.38.19.197,SUCCESS,,SETTLED,N,20
TXN0000006512,ACC000012525,CUST0007064,2025-08-28 03:15:03,NEFT,MOBILE,106682.27,INR,BEN0004773,Kolkata,Kochi,DEV0009887,216.118.150.109,SUCCESS,,SETTLED,N,40
TXN0000006528,ACC000010007,CUST0009293,2024-03-18 15:43:04,BILL_PAYMENT,INTERNET_BANKING,3161.3,INR,BEN0006367,Ahmedabad,Bhubaneswar,DEV0006216,62.0.120.115,SUCCESS,,SETTLED,N,40
TXN0000006537,ACC000014034,CUST0007462,2025-03-25 17:34:09,ATM_WITHDRAWAL,MOBILE,12013.11,INR,BEN0014063,Jaipur,Indore,DEV0010695,201.117.160.57,SUCCESS,,SETTLED,N,30
TXN0000006562,ACC000011626,CUST0004542,2025-01-03 22:57:07,CARD_PURCHASE,MOBILE,1951.18,INR,BEN0002077,Bhubaneswar,New Delhi,DEV0005549,149.215.129.221,SUCCESS,,SETTLED,Y,70
TXN0000006603,ACC000008716,CUST0006681,2025-12-22 11:10:28,INTERNAL_TRANSFER,BRANCH,1192.36,INR,BEN0003998,Chennai,Bhubaneswar,DEV0006469,166.37.128.215,SUCCESS,,SETTLED,N,40
TXN0000006614,ACC000006103,CUST0009147,2024-07-12 06:39:06,NEFT,MOBILE,39371.07,INR,BEN0000832,Mumbai,Bhubaneswar,DEV0002756,44.226.112.140,SUCCESS,,SETTLED,N,40
TXN0000006650,ACC000008562,CUST0004077,2025-05-02 17:06:46,IMPS,API,2500.65,USD,BEN0006909,New Delhi,Indore,DEV0003106,35.176.108.109,SUCCESS,,SETTLED,N,45
TXN0000006707,ACC000013904,CUST0004794,2025-08-16 16:26:40,UPI,MOBILE,12282.25,INR,BEN0011253,Ahmedabad,Kolkata,DEV0005150,159.243.19.62,SUCCESS,,SETTLED,N,30
TXN0000006756,ACC000001531,CUST0000096,2025-01-05 13:31:59,NEFT,INTERNET_BANKING,5073.8,INR,BEN0009920,Indore,Kochi,DEV0008178,60.192.126.162,FAILED,INVALID_BENEFICIARY,SETTLED,N,15
TXN0000006768,ACC000005725,CUST0004060,2023-10-02 15:31:27,NEFT,ATM,1985.0,INR,BEN0009894,Mumbai,Jaipur,DEV0006894,92.1.156.213,SUCCESS,,SETTLED,N,30
TXN0000006780,ACC000005254,CUST0005064,2024-01-03 05:55:06,CARD_PURCHASE,POS,8073.87,INR,BEN0001952,Hyderabad,Chennai,DEV0002598,98.166.235.51,SUCCESS,,SETTLED,N,40
TXN0000006814,ACC000001531,CUST0000096,2026-03-25 14:00:15,IMPS,POS,20042.21,INR,BEN0008539,Jaipur,Chennai,DEV0009150,85.107.146.1,SUCCESS,,SETTLED,N,30
TXN0000006844,ACC000008456,CUST0001620,2024-12-22 04:03:16,IMPS,MOBILE,2096.24,INR,BEN0009139,Ahmedabad,Bhubaneswar,DEV0005761,56.137.88.155,SUCCESS,,SETTLED,N,30
TXN0000006846,ACC000009585,CUST0000954,2023-11-22 12:18:38,UPI,BRANCH,15545.79,INR,BEN0002105,Bhubaneswar,Indore,DEV0008313,12.91.11.81,SUCCESS,,SETTLED,N,30
TXN0000006927,ACC000012013,CUST0007725,2026-07-25 07:07:31,ATM_WITHDRAWAL,INTERNET_BANKING,6874.37,INR,BEN0011598,Kochi,Jaipur,DEV0006880,204.111.168.166,SUCCESS,,SETTLED,N,30
TXN0000006947,ACC000002387,CUST0001315,2023-10-14 21:35:58,UPI,INTERNET_BANKING,1437.24,INR,BEN0002718,Indore,Lucknow,DEV0003601,112.184.155.82,SUCCESS,,SETTLED,N,30
TXN0000006955,ACC000008173,CUST0000571,2026-01-06 09:28:09,INTERNAL_TRANSFER,BRANCH,5695.44,INR,BEN0002348,Bengaluru,Jaipur,DEV0003743,23.248.182.141,REVERSED,DATABASE_ERROR,SETTLED,N,20
TXN0000006962,ACC000004590,CUST0009430,2026-07-13 23:24:55,ATM_WITHDRAWAL,MOBILE,15274.7,INR,BEN0001326,Chennai,Chennai,DEV0007869,151.140.166.2,SUCCESS,,SETTLED,N,30
TXN0000007010,ACC000006127,CUST0005176,2025-07-15 21:51:06,RTGS,POS,1967.2,INR,BEN0004853,Bengaluru,Jaipur,DEV0004585,153.24.179.251,SUCCESS,,NOT_APPLICABLE,N,30
TXN0000007073,ACC000010007,CUST0009293,2024-11-23 03:20:21,UPI,INTERNET_BANKING,9470.68,INR,BEN0003195,Bengaluru,Bengaluru,DEV0005008,136.238.254.119,FAILED,DATABASE_ERROR,SETTLED,N,35
TXN0000007097,ACC000014283,CUST0005057,2024-09-28 08:41:44,IMPS,INTERNET_BANKING,27075.93,INR,BEN0001157,Mumbai,Mumbai,DEV0007216,158.161.191.224,SUCCESS,,NOT_APPLICABLE,N,30
TXN0000007189,ACC000000167,CUST0007045,2023-04-10 00:36:59,NEFT,MOBILE,6507.65,INR,BEN0004614,Kolkata,Lucknow,DEV0005917,149.245.41.24,FAILED,INSUFFICIENT_BALANCE,NOT_APPLICABLE,N,15
TXN0000007219,ACC000002358,CUST0003613,2024-01-31 23:18:35,UPI,POS,2898.3,INR,BEN0009798,Indore,Bhubaneswar,DEV0010703,133.3.236.159,FAILED,SETTLEMENT_FAILURE,SETTLED,N,15
TXN0000007241,ACC000003265,CUST0008355,2023-04-16 23:50:20,UPI,POS,6944.97,INR,BEN0011273,Hyderabad,Lucknow,DEV0008352,48.90.220.145,PENDING,SERVICE_UNAVAILABLE,SETTLED,N,10
TXN0000007291,ACC000009335,CUST0004895,2023-08-21 22:19:23,CARD_PURCHASE,INTERNET_BANKING,11042.45,INR,BEN0001329,Chennai,New Delhi,DEV0008596,129.109.121.22,SUCCESS,,SETTLED,N,50
TXN0000007295,ACC000000141,CUST0004994,2024-03-08 13:46:38,ATM_WITHDRAWAL,INTERNET_BANKING,10500.33,INR,BEN0002037,Ahmedabad,Hyderabad,DEV0007594,13.44.143.232,SUCCESS,,PENDING,N,30
TXN0000007306,ACC000009335,CUST0004895,2026-01-11 19:53:36,CARD_PURCHASE,INTERNET_BANKING,17309.8,INR,BEN0013354,Lucknow,Mumbai,DEV0002507,186.255.63.110,SUCCESS,,NOT_APPLICABLE,N,50
TXN0000007314,ACC000008113,CUST0000872,2024-10-18 10:15:39,NEFT,INTERNET_BANKING,571.73,INR,BEN0011363,Kochi,Kolkata,DEV0008540,138.38.124.131,SUCCESS,,SETTLED,N,50
TXN0000007337,ACC000003966,CUST0001454,2025-08-05 08:20:57,NEFT,POS,8691.0,INR,BEN0011829,Bengaluru,Bhubaneswar,DEV0007219,217.5.83.218,FAILED,DATABASE_ERROR,SETTLED,N,35
TXN0000007353,ACC000006630,CUST0006280,2024-05-31 07:50:01,CARD_PURCHASE,POS,4670.72,INR,BEN0009876,Mumbai,Bhubaneswar,DEV0008229,131.16.208.244,SUCCESS,,SETTLED,N,30
TXN0000007359,ACC000005501,CUST0001565,2024-04-11 20:30:34,BILL_PAYMENT,MOBILE,588.17,INR,BEN0002648,Kochi,Mumbai,DEV0002865,19.237.222.32,SUCCESS,,SETTLED,N,30
TXN0000007363,ACC000003021,CUST0004576,2024-06-05 13:58:32,UPI,ATM,334.86,INR,BEN0000116,Lucknow,Mumbai,DEV0002368,17.247.235.109,SUCCESS,,NOT_APPLICABLE,N,30
TXN0000007386,ACC000000476,CUST0007495,2024-05-16 21:30:18,UPI,MOBILE,7564.15,INR,BEN0006494,Hyderabad,Jaipur,DEV0001900,152.105.215.56,SUCCESS,,SETTLED,N,60
TXN0000007472,ACC000004746,CUST0009069,2024-09-02 13:58:01,UPI,MOBILE,388.32,INR,BEN0007215,Lucknow,Bhubaneswar,DEV0011308,134.110.119.36,FAILED,ACCOUNT_NOT_FOUND,SETTLED,N,15
TXN0000007474,ACC000008890,CUST0007648,2025-06-13 20:10:31,UPI,MOBILE,2934.36,INR,BEN0004156,Bhubaneswar,Chennai,DEV0011141,11.239.109.71,SUCCESS,,SETTLED,N,40
TXN0000007513,ACC000006103,CUST0009147,2025-09-17 07:15:01,UPI,INTERNET_BANKING,84080.16,INR,BEN0002164,Bengaluru,New Delhi,DEV0002177,83.120.105.135,SUCCESS,,SETTLED,N,30
TXN0000007633,ACC000011626,CUST0004542,2025-12-21 23:55:33,UPI,MOBILE,20423.09,INR,BEN0007193,Ahmedabad,Hyderabad,DEV0006221,38.2.56.109,SUCCESS,,SETTLED,Y,70
