transaction_id,account_id,customer_id,transaction_datetime,transaction_type,transaction_channel,transaction_amount,currency,beneficiary_id,source_location,destination_location,device_id,ip_address,transaction_status,failure_reason,settlement_status,fraud_flag,seed_risk_score
TXN0000004863,ACC000011936,CUST0005713,2026-06-15 22:51:08,ATM_WITHDRAWAL,MOBILE,24938.33,INR,BEN0013853,New Delhi,Mumbai,DEV0005758,153.200.67.230,FAILED,DUPLICATE_TRANSACTION,SETTLED,N,15
TXN0000001377,ACC000005242,CUST0008311,2026-05-03 11:23:35,CASH_DEPOSIT,MOBILE,15823.17,INR,BEN0000877,Jaipur,Kochi,DEV0001057,170.82.187.165,SUCCESS,,SETTLED,N,10
TXN0000003258,ACC000000516,CUST0008481,2025-01-21 02:33:17,IMPS,MOBILE,15597.37,INR,BEN0003128,Lucknow,Kolkata,DEV0005082,176.46.238.176,SUCCESS,,NOT_APPLICABLE,N,0
TXN0000008153,ACC000004777,CUST0008089,2024-03-04 12:03:14,UPI,MOBILE,39915.59,INR,BEN0010522,Jaipur,Bengaluru,DEV0009106,166.142.17.178,PENDING,ACCOUNT_NOT_FOUND,SETTLED,N,10
TXN0000008260,ACC000007642,CUST0000352,2026-03-22 20:55:29,ATM_WITHDRAWAL,MOBILE,5729.65,INR,BEN0010452,Ahmedabad,New Delhi,DEV0011806,153.35.109.200,SUCCESS,,SETTLED,N,20
TXN0000008284,ACC000010625,CUST0000078,2023-10-02 20:14:05,IMPS,ATM,3490.44,INR,BEN0004467,Mumbai,Ahmedabad,DEV0004832,142.207.137.168,SUCCESS,,FAILED,N,50
TXN0000008325,ACC000009736,CUST0007777,2026-02-27 12:59:11,IMPS,POS,17577.99,INR,BEN0012497,New Delhi,Mumbai,DEV0003632,178.248.163.13,SUCCESS,,SETTLED,N,30
TXN0000002832,ACC000003909,CUST0002672,2027-09-06 10:42:00,CARD_PURCHASE,ATM,29562.89,INR,BEN0007832,New Delhi,Mumbai,DEV0001119,30.192.239.139,SUCCESS,,NOT_APPLICABLE,N,60
TXN0000008436,ACC000014181,CUST0008500,2026-04-06 16:40:36,NEFT,MOBILE,4399.37,INR,BEN0010347,Kochi,Kolkata,DEV0002054,168.13.192.238,FAILED,SETTLEMENT_FAILURE,SETTLED,N,15
TXN0000008539,ACC000006068,CUST0003869,2025-09-30 13:53:46,BILL_PAYMENT,MOBILE,22904.24,INR,BEN0002624,Indore,Kolkata,DEV0010421,30.40.62.194,PENDING,SERVICE_UNAVAILABLE,SETTLED,N,10
TXN0000008579,ACC000012348,CUST0002904,2026-07-17 09:46:17,UPI,INTERNET_BANKING,11968.55,INR,BEN0001098,Indore,Chennai,DEV0008438,150.225.146.68,SUCCESS,,PENDING,N,30
TXN0000001447,ACC000012629,CUST0009020,2026-04-06 08:09:19,NEFT,POS,7738.55,INR,BEN0006443,Chennai,Hyderabad,DEV0006794,191.139.134.163,SUCCESS,,SETTLED,N,30
TXN0000006229,ACC000010794,CUST0003062,2023-11-26 09:39:55,CARD_PURCHASE,MOBILE,9478.05,INR,BEN0004529,Jaipur,Mumbai,DEV0003350,92.109.69.30,SUCCESS,,SETTLED,N,20
TXN0000008774,ACC000013698,CUST0001541,2024-03-22 02:40:29,INTERNAL_TRANSFER,INTERNET_BANKING,4205.97,INR,BEN0002526,Bengaluru,Hyderabad,DEV0004137,66.207.24.68,SUCCESS,,SETTLED,N,10
TXN0000004383,ACC000009542,CUST0003276,2024-11-22 21:55:25,CARD_PURCHASE,MOBILE,21833.09,INR,BEN0006191,Mumbai,Kochi,DEV0006423,52.105.138.131,SUCCESS,,SETTLED,N,30
TXN0000003875,ACC000008164,CUST0002041,2024-10-22 00:53:37,INTERNAL_TRANSFER,MOBILE,61431.15,INR,BEN0003680,New Delhi,New Delhi,DEV0001256,72.178.193.82,SUCCESS,,NOT_APPLICABLE,N,30
TXN0000009168,ACC000002320,CUST0009470,2023-07-06 05:14:26,INTERNAL_TRANSFER,BRANCH,1693.87,INR,BEN0013579,Kolkata,Lucknow,DEV0011516,23.127.222.169,SUCCESS,,NOT_APPLICABLE,N,10
TXN0000009410,ACC000014818,CUST0001430,2023-05-15 05:43:36,CARD_PURCHASE,BRANCH,69813.57,INR,BEN0001822,Indore,Bhubaneswar,DEV0003469,52.185.92.187,SUCCESS,,SETTLED,N,10
TXN0000004953,ACC000000118,CUST0002812,2025-08-31 00:29:10,CARD_PURCHASE,MOBILE,17582.92,INR,BEN0002366,Kochi,Ahmedabad,DEV0008275,47.174.231.143,SUCCESS,,PENDING,N,30
TXN0000009714,ACC000010500,CUST0007064,2023-08-14 07:19:09,UPI,ATM,3225.54,EUR,BEN0007835,Mumbai,Lucknow,DEV0010132,76.177.206.189,FAILED,ACCOUNT_NOT_FOUND,SETTLED,N,25
TXN0000002147,ACC000013471,CUST0006583,2024-01-10 15:40:02,NEFT,INTERNET_BANKING,9903.12,INR,BEN0014357,Indore,Lucknow,DEV0005213,23.119.209.224,SUCCESS,,SETTLED,N,10
TXN0000009834,ACC000005828,CUST0000981,2023-08-27 00:42:28,CASH_DEPOSIT,BRANCH,2000.05,INR,BEN0013578,Bhubaneswar,Kolkata,DEV0000428,49.141.173.26,SUCCESS,,SETTLED,N,20
TXN0000009889,ACC000009609,CUST0003040,2026-06-09 05:15:25,CARD_PURCHASE,POS,12853.03,INR,BEN0002291,Lucknow,Kolkata,DEV0006981,95.48.132.190,SUCCESS,,SETTLED,N,20
TXN0000009980,ACC000009703,CUST0001887,2026-02-08 07:37:49,IMPS,INTERNET_BANKING,1053.53,INR,BEN0013673,Kolkata,Indore,DEV0002522,192.72.118.100,SUCCESS,,SETTLED,N,10
TXN0000010071,ACC000014148,CUST0008314,2023-02-08 08:26:02,CARD_PURCHASE,INTERNET_BANKING,27835.97,INR,BEN0007974,Chennai,Indore,DEV0006559,209.46.129.17,SUCCESS,,SETTLED,N,10
TXN0000010130,ACC000007022,CUST0009570,2024-05-25 06:11:18,UPI,ATM,33896.92,INR,BEN0004628,Hyderabad,Jaipur,DEV0011443,71.208.106.233,FAILED,UPSTREAM_TIMEOUT,SETTLED,N,45
TXN0000010154,ACC000000446,CUST0003663,2026-01-14 22:20:35,CARD_PURCHASE,POS,2011.07,INR,BEN0013768,Indore,Kochi,DEV0004641,94.218.198.188,SUCCESS,,SETTLED,N,10
TXN0000010182,ACC000003318,CUST0005502,2026-06-15 04:47:28,BILL_PAYMENT,MOBILE,1339.7,INR,BEN0012280,Hyderabad,Mumbai,DEV0001655,171.87.253.239,SUCCESS,,SETTLED,N,10
TXN0000010130,ACC000002390,CUST0006356,2023-12-28 20:17:48,UPI,POS,1022.5,INR,BEN0004170,Kolkata,Ahmedabad,DEV0001415,219.30.196.93,SUCCESS,,SETTLED,N,10
TXN0000000125,ACC000000378,CUST0009260,2024-01-07 03:10:08,CARD_PURCHASE,API,15707.9,INR,BEN0004278,Bengaluru,Kochi,DEV0000160,105.11.102.156,SUCCESS,,SETTLED,N,15
TXN0000002154,ACC000012276,CUST0007585,2024-09-18 15:21:00,UPI,BRANCH,2943.77,INR,BEN0002188,Jaipur,Hyderabad,DEV0008840,104.254.68.27,SUCCESS,,SETTLED,N,40
TXN0000010757,ACC000004580,CUST0007246,2023-04-07 12:20:07,NEFT,MOBILE,2815.44,INR,BEN0002990,Jaipur,Hyderabad,DEV0007755,132.245.95.145,SUCCESS,,SETTLED,N,30
TXN0000010871,ACC000009942,CUST0003976,2023-10-23 02:41:46,UPI,POS,41517.03,INR,BEN0004245,Kochi,Jaipur,DEV0004037,125.153.5.59,SUCCESS,,SETTLED,N,20
TXN0000010969,ACC000010345,CUST0009560,2024-04-05 16:28:32,ATM_WITHDRAWAL,MOBILE,-49319.56,INR,BEN0010382,Bengaluru,Lucknow,DEV0002508,138.84.178.198,FAILED,RATE_LIMIT,SETTLED,N,35
TXN0000008539,ACC000005507,CUST0009723,2024-07-11 02:30:20,RTGS,ATM,30797.25,INR,BEN0008668,Bhubaneswar,New Delhi,DEV0002911,136.19.57.35,SUCCESS,,SETTLED,N,20
TXN0000011039,ACC000003339,CUST0004834,2026-03-14 12:36:54,NEFT,MOBILE,3130.36,INR,BEN0012893,Jaipur,Bengaluru,DEV0006828,131.56.200.251,SUCCESS,,FAILED,N,40
TXN0000011146,ACC000013853,CUST0008834,2023-07-30 05:30:24,INTERNAL_TRANSFER,MOBILE,5030.76,INR,BEN0007560,New Delhi,New Delhi,DEV0007201,41.184.90.174,SUCCESS,,SETTLED,N,20
TXN0000006671,ACC000008388,CUST0002957,2025-08-14 19:47:04,RTGS,MOBILE,7799.29,INR,BEN0012502,Indore,Hyderabad,DEV0007492,111.10.0.31,SUCCESS,,SETTLED,Y,30
TXN0000008579,ACC000003078,CUST0007042,2026-03-19 01:31:01,NEFT,MOBILE,427.18,INR,BEN0006816,Jaipur,Lucknow,DEV0001310,93.150.85.186,SUCCESS,,PENDING,N,10
TXN0000002933,ACC000002801,CUST0006557,2025-05-28 14:33:17,ATM_WITHDRAWAL,MOBILE,903.02,INR,BEN0000541,Chennai,Kolkata,DEV0006226,161.82.214.161,SUCCESS,,FAILED,N,10
TXN0000011412,ACC000009763,CUST0003977,2024-09-20 01:24:32,UPI,MOBILE,4189.98,INR,BEN0005381,Indore,Indore,DEV0000011,66.25.156.236,SUCCESS,,SETTLED,N,30
TXN0000011478,ACC000005060,CUST0009758,2024-07-04 16:35:38,UPI,INTERNET_BANKING,5186.19,INR,BEN0014269,Bengaluru,Lucknow,DEV0009174,168.45.173.221,SUCCESS,,SETTLED,N,30
TXN0000011039,ACC000012339,CUST0007065,2023-09-08 12:36:15,UPI,API,5895.91,INR,BEN0012710,New Delhi,Jaipur,DEV0003320,193.193.71.179,SUCCESS,,SETTLED,N,5
TXN0000011995,ACC000011929,CUST0003109,2024-09-17 08:17:33,ATM_WITHDRAWAL,MOBILE,2025.11,INR,BEN0011837,Bengaluru,Kochi,DEV0011121,131.173.40.116,SUCCESS,,SETTLED,N,20
TXN0000011995,ACC000013664,CUST0000121,2024-06-19 13:00:05,ATM_WITHDRAWAL,POS,13833.93,INR,BEN0007692,Bengaluru,Ahmedabad,DEV0010566,218.222.164.139,REVERSED,INVALID_CUSTOMER,NOT_APPLICABLE,N,10
TXN0000002271,ACC000006958,CUST0000638,2026-07-21 08:45:19,CASH_DEPOSIT,POS,3168.02,INR,BEN0013359,Hyderabad,Ahmedabad,DEV0004333,83.148.11.132,PENDING,KYC_BLOCK,SETTLED,N,10
TXN0000000842,ACC000011491,CUST0001456,2023-07-27 09:10:19,RTGS,MOBILE,6467.35,INR,BEN0009911,Jaipur,Kochi,DEV0011841,76.4.169.15,SUCCESS,,PENDING,N,30
TXN0000007580,ACC000012823,CUST0003261,2025-01-24 11:36:59,BILL_PAYMENT,ATM,3426.25,INR,BEN0002803,Lucknow,Hyderabad,DEV0002597,100.198.154.206,SUCCESS,,SETTLED,N,0
TXN0000002984,ACC000010227,CUSTX3665,2023-01-20 08:59:56,CARD_PURCHASE,POS,4011.24,INR,BEN0000062,Mumbai,Hyderabad,DEV0001600,163.70.182.62,SUCCESS,,NOT_APPLICABLE,Y,70
TXN0000010871,ACC000010991,CUST0007237,2026-02-03 20:08:24,UPI,BRANCH,15803.26,INR,BEN0006771,New Delhi,Kolkata,DEV0005115,63.163.110.49,FAILED,ACCOUNT_NOT_FOUND,SETTLED,N,35
TXN0000003545,ACC000011717,CUST0006897,2024-07-22 04:47:10,NEFT,ATM,1758.72,INR,BEN0004338,Hyderabad,Jaipur,DEV0004215,116.115.204.248,FAILED,INSUFFICIENT_BALANCE,NOT_APPLICABLE,N,15
TXN0000008436,ACC000001350,CUST0007532,2025-07-04 07:25:05,INTERNAL_TRANSFER,MOBILE,6641.88,INR,BEN0002344,Kochi,Bengaluru,DEV0010221,200.44.131.220,SUCCESS,,SETTLED,N,10
TXN0000012946,ACC000001117,CUST0005693,2023-03-16 16:38:38,UPI,INTERNET_BANKING,6273.51,INR,BEN0012701,Hyderabad,Jaipur,DEV0010946,78.123.130.176,SUCCESS,,SETTLED,N,20
TXN0000012980,ACC000000496,CUST0008371,2025-12-02 19:26:43,ATM_WITHDRAWAL,POS,1225.19,INR,BEN0000125,Ahmedabad,Lucknow,DEV0011435,126.81.163.112,SUCCESS,,SETTLED,N,10
TXN0000012946,ACC000000550,CUST0001330,2025-06-15 05:01:10,NEFT,MOBILE,9005.18,INR,BEN0002538,Mumbai,New Delhi,DEV0009625,132.193.162.57,SUCCESS,,SETTLED,N,10
TXN0000000884,ACC000008746,CUST0002424,2026-05-16 20:22:11,ATM_WITHDRAWAL,INTERNET_BANKING,14343.55,INR,BEN0000560,Kochi,Jaipur,DEV0004121,48.36.53.124,SUCCESS,,SETTLED,N,10
TXN0000007558,ACC000000632,CUST0000277,2023-10-21 05:14:51,IMPS,MOBILE,17337.9,INR,BEN0004640,Chennai,Mumbai,DEV0002049,28.173.36.82,SUCCESS,,SETTLED,N,30
TXN0000011412,ACC000003493,CUST0009054,2024-10-17 09:38:47,CARD_PURCHASE,POS,1622.96,INR,BEN0008733,Hyderabad,Indore,DEV0000294,92.218.75.229,SUCCESS,,NOT_APPLICABLE,N,20
TXN0000009834,ACC000014795,CUST0001512,2023-07-14 09:23:09,NEFT,MOBILE,1407.78,INR,BEN0008567,Ahmedabad,Kochi,DEV0009132,77.140.174.53,SUCCESS,,SETTLED,N,10
TXN0000013500,ACC000000433,CUST0008131,2023-04-26 00:31:13,CASH_DEPOSIT,MOBILE,7389.09,INR,BEN0009123,Ahmedabad,Jaipur,DEV0000814,155.134.163.115,SUCCESS,,SETTLED,N,20
TXN0000013542,ACC000013636,CUST0004549,2025-01-23 17:22:27,UPI,API,6097.75,INR,BEN0002309,Bengaluru,Kolkata,DEV0011503,97.3.245.21,SUCCESS,,PENDING,N,15
TXN0000013593,ACC000002521,CUST0001488,2024-10-20 05:44:01,UPI,MOBILE,6644.61,INR,BEN0005755,Hyderabad,New Delhi,DEV0011607,19.42.46.201,SUCCESS,,SETTLED,N,10
TXN0000013602,ACC000003151,CUST0001791,2025-01-01 21:29:56,UPI,MOBILE,3726.93,INR,BEN0001304,Jaipur,Kochi,DEV0007753,198.250.46.138,SUCCESS,,SETTLED,N,10
TXN0000003932,ACC000005133,CUST0001818,2023-10-15 13:51:38,INTERNAL_TRANSFER,ATM,12624.24,INR,BEN0013356,Ahmedabad,Kochi,DEV0008421,174.54.58.138,SUCCESS,,SETTLED,N,10
TXN0000013751,ACC000010560,CUST0004962,2024-12-20 16:18:13,CARD_PURCHASE,MOBILE,11290.96,INR,BEN0001278,Chennai,Hyderabad,DEV0003405,176.130.3.217,FAILED,INVALID_BENEFICIARY,SETTLED,N,25
TXN0000005852,ACC000007280,CUST0008004,2025-05-28 07:29:19,BILL_PAYMENT,MOBILE,55562.25,INR,BEN0003720,Jaipur,Hyderabad,DEV0006651,37.113.203.209,SUCCESS,,SETTLED,N,10
TXN0000002141,ACC000009243,CUST0005479,2023-11-27 23:40:30,NEFT,BRANCH,1047.9,USD,BEN0011058,Indore,Kochi,DEV0009911,179.215.228.253,SUCCESS,,SETTLED,N,10
TXN0000006004,ACC000003319,CUST0000694,2024-03-17 22:07:49,BILL_PAYMENT,API,498.66,INR,BEN0014156,Indore,Kolkata,DEV0000592,132.66.168.174,SUCCESS,,SETTLED,N,15
TXN0000013751,ACC000000426,CUST0001939,2024-04-16 07:50:16,ATM_WITHDRAWAL,MOBILE,1762.58,INR,BEN0011565,Jaipur,Indore,DEV0011711,18.167.244.223,SUCCESS,,SETTLED,N,20
TXN0000013602,ACC000010304,CUST0003419,2025-09-13 08:10:32,NEFT,INTERNET_BANKING,2442.42,INR,BEN0012821,Mumbai,New Delhi,DEV0001083,179.104.90.163,SUCCESS,,PENDING,N,30
TXN0000008325,ACC000009767,CUST0000363,2025-03-09 06:06:53,BILL_PAYMENT,MOBILE,6080.04,INR,BEN0011669,Kolkata,Ahmedabad,DEV0003152,54.231.192.179,SUCCESS,,SETTLED,N,10
TXN0000009168,ACC000014637,CUST0007788,2025-12-02 08:06:43,UPI,ATM,2183.05,INR,BEN0000174,Bengaluru,Kolkata,DEV0008065,12.105.188.153,SUCCESS,,SETTLED,N,20
TXN0000010969,ACC000012552,CUST0009824,2024-05-25 05:56:12,ATM_WITHDRAWAL,API,8391.98,INR,BEN0005113,Kochi,Lucknow,DEV0002270,43.161.123.247,REVERSED,DUPLICATE_TRANSACTION,SETTLED,N,25
TXN0000002116,ACC000010496,CUSTX4896,2023-11-21 17:19:20,UPI,MOBILE,68119.97,INR,BEN0013120,Jaipur,Kolkata,DEV0011023,87.95.242.244,SUCCESS,,SETTLED,Y,70
TXN0000010757,ACC000007781,CUST0009523,2025-12-26 05:48:32,UPI,ATM,1581.06,INR,BEN0004705,Jaipur,New Delhi,DEV0004084,49.57.172.36,FAILED,AUTH_FAILURE,SETTLED,N,15
TXN0000003139,ACC000006606,CUST0001574,2025-11-27 14:27:41,BILL_PAYMENT,INTERNET_BANKING,3403.0,INR,BEN0009642,Lucknow,Kolkata,DEV0001230,113.174.113.213,SUCCESS,,SETTLED,N,20
TXN0000009714,ACC000002508,CUST0002596,2023-02-21 13:02:11,NEFT,MOBILE,14521.0,INR,BEN0009862,Mumbai,Kochi,DEV0001084,34.52.98.219,SUCCESS,,SETTLED,N,10
TXN0000000190,ACC000006979,CUST0008653,2025-04-21 23:46:58,CARD_PURCHASE,POS,4337.43,INR,BEN0011083,Bengaluru,Hyderabad,DEV0004106,112.130.31.117,SUCCESS,,SETTLED,N,10
TXN0000010182,ACC000007056,CUST0004690,2026-01-17 21:12:14,CARD_PURCHASE,POS,5117.52,INR,BEN0007398,New Delhi,Mumbai,DEV0008462,116.100.58.78,SUCCESS,,SETTLED,N,10
TXN0000005511,ACC000004716,CUST0008800,2023-06-02 03:25:40,ATM_WITHDRAWAL,INTERNET_BANKING,281.58,INR,BEN0005657,Mumbai,New Delhi,DEV0007043,74.115.149.203,FAILED,ACCOUNT_NOT_FOUND,SETTLED,N,25
TXN0000003496,ACC000006834,CUST0008912,2023-07-24 23:30:24,BILL_PAYMENT,ATM,580.66,INR,BEN0012862,Ahmedabad,Chennai,DEV0008473,196.138.236.209,SUCCESS,,SETTLED,N,10
TXN0000015897,ACC000004644,CUST0008512,2024-04-27 10:39:15,IMPS,ATM,25689.72,INR,BEN0001136,Bengaluru,Ahmedabad,DEV0002167,51.47.239.41,SUCCESS,,SETTLED,N,30
TXN0000000769,ACC000008992,CUST0001100,2026-02-28 06:21:13,UPI,INTERNET_BANKING,2431.13,INR,BEN0001671,Indore,Kolkata,DEV0002859,200.135.120.234,SUCCESS,,SETTLED,N,10
TXN0000016000,ACC000009671,CUST0003469,2024-10-20 22:22:16,CARD_PURCHASE,INTERNET_BANKING,1702.49,INR,BEN0010788,Bengaluru,Chennai,DEV0002867,198.245.218.40,SUCCESS,,PENDING,N,30
TXN0000004330,ACC000010763,CUST0008818,2024-11-25 07:09:51,UPI,MOBILE,1018.29,INR,BEN0005668,New Delhi,Mumbai,DEV0006306,83.80.174.120,SUCCESS,,SETTLED,N,20
TXN0000016420,ACC000006696,CUST0001220,2025-08-30 19:37:54,CARD_PURCHASE,API,1388.06,USD,BEN0012239,Kochi,Mumbai,DEV0003858,158.19.194.249,SUCCESS,,SETTLED,N,15
TXN0000006500,ACC000001342,CUST0001090,2024-04-17 00:11:12,IMPS,MOBILE,1962.69,INR,BEN0006330,Mumbai,Jaipur,DEV0006101,184.249.118.51,SUCCESS,,SETTLED,N,0
TXN0000016818,ACC000013597,CUST0002898,2024-03-19 22:43:36,INTERNAL_TRANSFER,INTERNET_BANKING,34730.08,INR,BEN0005411,Indore,Bengaluru,DEV0006248,199.249.191.235,SUCCESS,,SETTLED,N,10
TXN0000000208,ACC000005762,CUST0007418,2023-08-22 12:27:09,UPI,INTERNET_BANKING,10422.61,INR,BEN0014444,Ahmedabad,Hyderabad,DEV0002045,49.242.72.232,SUCCESS,,SETTLED,N,30
TXN0000001276,ACC000004445,CUST0008408,2023-05-30 22:56:39,CARD_PURCHASE,MOBILE,4105.76,INR,BEN0008098,Chennai,Kochi,DEV0001152,144.230.99.242,SUCCESS,,SETTLED,N,10
TXN0000000416,ACC000013270,CUST0008892,2026-05-18 22:06:07,UPI,MOBILE,1327.47,INR,BEN0012245,Kolkata,Bengaluru,DEV0003429,175.132.183.27,SUCCESS,,SETTLED,N,40
TXN0000013542,ACC000000840,CUST0005472,2025-12-31 18:38:36,UPI,POS,10748.9,INR,BEN0005676,Mumbai,Lucknow,DEV0001044,95.30.183.56,SUCCESS,,NOT_APPLICABLE,N,30
TXN0000009410,ACC000009265,CUST0004398,2025-04-16 17:45:17,CARD_PURCHASE,MOBILE,3230.47,USD,BEN0007428,Chennai,Bhubaneswar,DEV0008970,82.186.102.63,SUCCESS,,SETTLED,N,10
TXN0000006226,ACC000006524,CUST0004842,2026-05-20 19:37:31,BILL_PAYMENT,INTERNET_BANKING,1215.43,INR,BEN0006836,Jaipur,Kochi,DEV0006771,53.216.57.129,SUCCESS,,SETTLED,N,30
TXN0000005850,ACC000004696,CUST0004155,2024-06-01 07:20:56,CARD_PURCHASE,API,1608.04,INR,BEN0011012,New Delhi,Ahmedabad,DEV0004912,219.203.95.45,SUCCESS,,FAILED,N,15
TXN0000011478,ACC000010554,CUST0004062,2023-07-01 17:17:07,UPI,INTERNET_BANKING,2664.65,INR,BEN0008812,Lucknow,Hyderabad,DEV0002112,43.195.46.216,SUCCESS,,SETTLED,N,20
TXN0000003787,ACC000011374,CUST0009648,2024-05-31 16:31:28,NEFT,MOBILE,2004.91,INR,BEN0005981,Bhubaneswar,Kochi,DEV0001003,147.20.94.48,SUCCESS,,FAILED,N,30
TXN0000016420,ACC000006121,CUST0006805,2026-06-04 19:59:24,BILL_PAYMENT,MOBILE,1014.14,INR,BEN0004822,Mumbai,Hyderabad,DEV0009983,122.56.174.130,SUCCESS,,SETTLED,N,0
TXN0000017950,ACC000002958,CUST0007095,2026-05-30 10:27:40,RTGS,BRANCH,4567.15,INR,BEN0013544,Chennai,Ahmedabad,DEV0007734,102.71.166.23,SUCCESS,,SETTLED,N,0
TXN0000017950,ACC000008706,CUST0002619,2024-05-27 05:16:13,UPI,MOBILE,8108.09,INR,BEN0002826,Chennai,Mumbai,DEV0005884,191.88.22.64,SUCCESS,,SETTLED,N,10
TXN0000008774,ACC000000517,CUST0001830,2024-07-17 20:13:18,IMPS,MOBILE,13719.5,INR,BEN0009115,Bhubaneswar,Bengaluru,DEV0004475,78.153.128.143,SUCCESS,,SETTLED,N,10
TXN0000003139,ACC000012934,CUST0005965,2023-01-15 05:52:13,BILL_PAYMENT,ATM,2118.16,INR,BEN0000880,Mumbai,Hyderabad,DEV0004517,51.251.48.18,SUCCESS,,SETTLED,N,10
TXN0000003097,ACC000011183,CUST0003856,2024-02-11 04:22:43,INTERNAL_TRANSFER,MOBILE,6972.77,INR,BEN0006628,Mumbai,Bhubaneswar,DEV0005859,108.250.139.115,SUCCESS,,SETTLED,N,10
TXN0000018623,ACC000002299,CUST0004738,2025-11-05 17:28:32,CARD_PURCHASE,MOBILE,2069.21,INR,BEN0007263,Chennai,Hyderabad,DEV0005854,147.99.137.226,FAILED,SETTLEMENT_FAILURE,SETTLED,N,15
TXN0000018670,ACC000011437,CUST0002748,2025-08-06 07:19:06,RTGS,MOBILE,3774.77,INR,BEN0003628,New Delhi,Chennai,DEV0002008,43.18.160.96,SUCCESS,,SETTLED,N,20
TXN0000018683,ACC000006683,CUST0009915,2025-10-27 19:36:38,NEFT,MOBILE,410.69,INR,BEN0009186,Ahmedabad,Bhubaneswar,DEV0001002,196.253.144.99,SUCCESS,,SETTLED,N,20
TXN0000018683,ACC000014500,CUST0009287,2023-09-29 06:30:06,NEFT,MOBILE,12010.7,INR,BEN0000246,Lucknow,Ahmedabad,DEV0011974,220.112.216.198,SUCCESS,,NOT_APPLICABLE,N,10
TXN0000016818,ACC000001778,CUST0008173,2026-03-31 15:31:03,IMPS,MOBILE,11103.52,INR,BEN0002139,Indore,Bhubaneswar,DEV0000775,99.244.76.226,SUCCESS,,SETTLED,N,10
TXN0000019394,ACC000014137,CUST0002147,2023-05-10 20:24:49,IMPS,INTERNET_BANKING,204285.79,INR,BEN0013221,Ahmedabad,Indore,DEV0007427,68.9.56.60,SUCCESS,,SETTLED,N,40
TXN0000019438,ACC000001480,CUST0008071,2025-07-05 18:23:37,UPI,ATM,597.35,INR,BEN0011151,Kochi,Chennai,DEV0009586,112.223.69.176,SUCCESS,,SETTLED,N,10
TXN0000015897,ACC000014354,CUST0004223,2024-07-14 15:04:51,IMPS,MOBILE,7019.62,INR,BEN0011763,Jaipur,Ahmedabad,DEV0007691,187.184.247.79,SUCCESS,,NOT_APPLICABLE,N,10
TXN0000008284,ACC000006427,CUST0009098,2024-06-14 10:17:01,CARD_PURCHASE,ATM,14591.02,INR,BEN0002301,Kochi,Bengaluru,DEV0002128,32.185.17.46,SUCCESS,,SETTLED,N,10
TXN0000004138,ACC000002225,CUST0001208,2023-06-26 19:52:54,IMPS,BRANCH,4343.92,INR,BEN0007163,Bhubaneswar,Indore,DEV0011199,204.234.96.77,SUCCESS,,SETTLED,N,20
TXN0000002332,ACC000010401,CUST0009940,2023-02-01 09:18:04,UPI,INTERNET_BANKING,3802.63,INR,BEN0004554,Ahmedabad,Mumbai,DEV0011539,83.243.146.222,SUCCESS,,SETTLED,N,0
TXN0000004375,ACC000012418,CUST0000507,2023-06-09 04:51:04,NEFT,POS,13024.39,INR,BEN0003897,Mumbai,Bengaluru,DEV0005005,153.214.40.51,SUCCESS,,SETTLED,N,20
TXN0000020031,ACC000003293,CUST0006705,2023-11-22 19:36:38,INTERNAL_TRANSFER,MOBILE,9658.02,INR,BEN0012234,Bhubaneswar,Mumbai,DEV0001246,152.124.117.194,SUCCESS,,SETTLED,N,10
TXN0000018670,ACC000001562,CUST0000745,2026-05-10 18:14:12,BILL_PAYMENT,POS,17358.56,INR,BEN0011080,Chennai,Kochi,DEV0000070,173.178.209.163,SUCCESS,,SETTLED,N,10
TXN0000020207,ACC000002205,CUST0008789,2025-10-05 14:44:00,INTERNAL_TRANSFER,INTERNET_BANKING,1763.4,EUR,BEN0004633,Indore,Ahmedabad,DEV0009893,,SUCCESS,,SETTLED,N,30
TXN0000020218,ACC000002584,CUST0008256,2023-01-09 19:12:20,NEFT,MOBILE,1082.98,INR,BEN0003407,Indore,Bengaluru,DEV0001574,64.113.143.30,FAILED,SERVICE_UNAVAILABLE,SETTLED,N,25
TXN0000019394,ACC000007246,CUST0001748,2024-08-11 10:09:42,BILL_PAYMENT,MOBILE,747.23,INR,BEN0007813,Hyderabad,Kochi,DEV0001143,37.55.45.74,SUCCESS,,SETTLED,N,10
TXN0000020458,ACC000002792,CUST0009817,2024-11-21 07:01:04,ATM_WITHDRAWAL,INTERNET_BANKING,17072.32,INR,BEN0014984,New Delhi,Ahmedabad,DEV0004372,58.41.250.71,SUCCESS,,NOT_APPLICABLE,N,0
TXN0000013593,ACC000005966,CUST0005028,2023-03-22 06:50:18,INTERNAL_TRANSFER,MOBILE,24466.11,INR,BEN0007655,Kolkata,Mumbai,DEV0004187,186.231.107.55,SUCCESS,,SETTLED,N,30
TXN0000008153,ACC000011309,CUST0004863,2024-05-16 06:30:46,CARD_PURCHASE,MOBILE,6837.46,INR,BEN0006988,Hyderabad,Chennai,DEV0001859,16.93.214.31,SUCCESS,,SETTLED,N,10
TXN0000020031,ACC000000892,CUST0007608,2026-05-16 12:02:49,BILL_PAYMENT,INTERNET_BANKING,9420.54,INR,BEN0013178,Hyderabad,New Delhi,DEV0003758,84.192.50.179,SUCCESS,,SETTLED,N,30
